policy,subject_hash,fold,step,action,true_class,modal_class,posterior_entropy,info_gain_step,info_gain_cumulative,decision_argmax,decision_correct,alpha_neg,alpha_neu,alpha_pos
greedy_eig,d2f483672c0239f6,2,2,D_only,0,2,1.065620940577551,-0.02275673275964296,0.032991348090558814,1,0,1.0865167899504338,2.0174445446857896,1.8960386653637766
greedy_eig,d2f483672c0239f6,2,3,EDT_full,1,2,1.0277349425443039,0.037885998033247104,0.07087734612380592,1,0,1.1329501388711203,2.9587614760920458,1.9082883850368337
greedy_eig,d2f483672c0239f6,2,4,D_only,2,2,0.9743086639377223,0.053426278606581556,0.12430362473038747,1,0,1.1464463941277996,3.940350560440238,1.9132030454319624
greedy_eig,d2f483672c0239f6,2,5,D_only,2,2,0.9212459276048693,0.05306273633285297,0.17736636106324044,1,0,1.1599426493844789,4.92193964478843,1.918117705827091
greedy_eig,d2f483672c0239f6,2,6,D_only,1,2,0.9541131991565246,-0.03286727155165525,0.1444990895115852,1,0,1.3355192857758256,5.207570370127043,2.456910344097131
greedy_eig,d2f483672c0239f6,2,7,D_only,0,2,0.9809449004206278,-0.02683170126410317,0.11766738824748202,1,0,1.40853982046958,5.243425830464641,3.348034349065779
greedy_eig,d2f483672c0239f6,2,8,D_only,0,2,0.9898133330514292,-0.008868432630801393,0.10879895561668063,1,0,1.4815603551633345,5.279281290802239,4.239158354034427
greedy_eig,d2f483672c0239f6,2,9,D_only,2,2,0.9665233303458403,0.023290002705588897,0.13208895832226952,1,0,1.4950566104200138,6.260870375150431,4.2440730144295555
greedy_eig,d2f483672c0239f6,2,10,D_only,2,2,0.9413372279131443,0.025186102432695923,0.15727506075496545,1,0,1.5085528656766931,7.242459459498623,4.248987674824684
E_only,dbae772db29058a8,2,1,E_only,0,1,1.0499401269072948,0.04867216176081479,0.048672161760815014,0,0,1.9367922554705692,1.0005174289541445,1.0626903155752863
E_only,dbae772db29058a8,2,2,E_only,1,1,1.0030477723363587,0.0468923545709361,0.09556451633175111,0,0,2.732734537715203,1.113766713502773,1.1534987487820243
E_only,dbae772db29058a8,2,3,E_only,0,1,0.9368879132260979,0.06615985911026079,0.1617243754420119,0,0,3.669526793185772,1.1142841424569174,1.2161890643573106
E_only,dbae772db29058a8,2,4,E_only,1,1,0.9053970842790537,0.031490828947044136,0.19321520438905604,0,0,4.465469075430406,1.2275334270055458,1.3069974975640486
E_only,dbae772db29058a8,2,5,E_only,2,1,0.8934336396459206,0.011963444633133147,0.20517864902218919,0,0,5.1775024139143815,1.4681919146294762,1.3543056714561426
E_only,dbae772db29058a8,2,6,E_only,2,1,0.882552689729961,0.010880949915959559,0.21605959893814874,0,0,5.889535752398357,1.7088504022534066,1.4016138453482365
E_only,dbae772db29058a8,2,7,E_only,1,1,0.8633051748188191,0.01924751491114196,0.2353071138492907,0,0,6.6854780346429905,1.822099686802035,1.4924222785549746
E_only,dbae772db29058a8,2,8,E_only,2,1,0.8559344035676908,0.007370771251128283,0.242677885100419,0,0,7.397511373126966,2.0627581744259653,1.5397304524470685
E_only,dbae772db29058a8,2,9,E_only,0,1,0.8247502798696839,0.031184123698006938,0.2738620087984259,0,0,8.334303628597535,2.06327560338011,1.6024207680223548
E_only,dbae772db29058a8,2,10,E_only,1,1,0.8128839608797968,0.011866318989887104,0.28572832778831303,0,0,9.130245910842168,2.176524887928738,1.6932292012290928
D_only,dbae772db29058a8,2,1,D_only,0,1,1.0851660677488435,0.013446220919266061,0.013446220919266283,0,0,1.6461482364789304,1.1513957495580927,1.202456013962977
D_only,dbae772db29058a8,2,2,D_only,1,1,1.0824855529883017,0.0026805147605417634,0.016126735679808046,1,1,1.6516084962578286,2.0399020134920396,1.3084894902501318
D_only,dbae772db29058a8,2,3,D_only,0,1,1.0827159286769257,-0.00023037568862394053,0.015896359991184106,0,0,2.297756732736759,2.1912977630501325,1.5109455042131088
D_only,dbae772db29058a8,2,4,D_only,1,1,1.06547998268725,0.017235945989675594,0.0331323059808597,1,1,2.303216992515657,3.079804026984079,1.6169789805002637
D_only,dbae772db29058a8,2,5,D_only,2,1,1.0563528095384878,0.009127173148762324,0.042259479129622024,0,0,3.297997469182447,3.079805262781415,1.6221972680361372
D_only,dbae772db29058a8,2,6,D_only,2,1,1.0293127190296574,0.027040090508830383,0.06929956963845241,0,0,4.292777945849237,3.079806498578751,1.6274155555720107
D_only,dbae772db29058a8,2,7,D_only,1,1,1.033485634166138,-0.004172915136480659,0.06512665450197175,0,0,4.298238205628135,3.9683127625126984,1.7334490318591655
D_only,dbae772db29058a8,2,8,D_only,2,1,1.0113854941231561,0.022100140042981886,0.08722679454495363,0,0,5.2930186822949254,3.9683139983100344,1.738667319395039
D_only,dbae772db29058a8,2,9,D_only,0,1,1.009812357825703,0.0015731362974531482,0.08879993084240678,0,0,5.939166918773855,4.119709747868127,1.941123333358016
D_only,dbae772db29058a8,2,10,D_only,1,1,1.0163685572076213,-0.006556199381918315,0.08224373146048847,0,0,5.944627178552754,5.008216011802074,2.047156809645171
T_only,dbae772db29058a8,2,1,T_only,0,1,1.098221492571315,0.0003907960967945989,0.00039079609679482097,2,0,1.3550751015928626,1.28103446281838,1.3638904355887573
T_only,dbae772db29058a8,2,2,T_only,1,1,1.0983190505893927,-9.75580180777591e-05,0.00029323807871706187,2,0,1.64741378416793,1.6296312421127206,1.7229549737193492
T_only,dbae772db29058a8,2,3,T_only,0,1,1.0979646375064622,0.00035441308293049367,0.0006476511616475555,2,0,2.0024888857607923,1.9106657049311007,2.086845409308107
T_only,dbae772db29058a8,2,4,T_only,1,1,1.0980150175431422,-5.03800366800089e-05,0.0005972711249675466,2,0,2.29482756833586,2.259262484225441,2.445909947438699
T_only,dbae772db29058a8,2,5,T_only,2,1,1.0941618212363258,0.0038531963068164643,0.004450467431784011,1,1,2.4638327703318623,3.0249867419712793,2.511180487696859
T_only,dbae772db29058a8,2,6,T_only,2,1,1.0818397635966779,0.012322057639647888,0.0167725250714319,1,1,2.6328379723278648,3.7907109997171173,2.576451027955019
T_only,dbae772db29058a8,2,7,T_only,1,1,1.0844886247292274,-0.0026488611325494738,0.014123663938882425,1,1,2.9251766549029323,4.139307779011458,2.935515566085611
T_only,dbae772db29058a8,2,8,T_only,2,1,1.0712841707523493,0.013204453976878083,0.027328117915760508,1,1,3.0941818568989348,4.905032036757295,3.000786106343771
T_only,dbae772db29058a8,2,9,T_only,0,1,1.0774620178213048,-0.006177847068955522,0.021150270846804986,1,1,3.449256958491797,5.186066499575675,3.3646765419325284
T_only,dbae772db29058a8,2,10,T_only,1,1,1.0801209225036918,-0.0026589046823870532,0.018491366164417933,1,1,3.7415956410668647,5.534663278870016,3.7237410800631205
EDT_full,dbae772db29058a8,2,1,EDT_full,0,1,1.0568368169270799,0.04177547174102969,0.04177547174102991,0,0,1.8887686818298837,1.0048107590432418,1.1064205591268745
EDT_full,dbae772db29058a8,2,2,EDT_full,1,1,1.072873416222809,-0.016036599295729204,0.02573887244530071,0,0,2.1158587661809394,1.6853628953190913,1.1987783384999693
EDT_full,dbae772db29058a8,2,3,EDT_full,0,1,1.0350503893880592,0.03782302683474992,0.06356189928005063,0,0,3.0046274480108233,1.6901736543623331,1.3051988976268438
EDT_full,dbae772db29058a8,2,4,EDT_full,1,1,1.0451889672904435,-0.010138577902384371,0.053423321377666255,0,0,3.231717532361879,2.3707257906381827,1.3975566769999386
EDT_full,dbae772db29058a8,2,5,EDT_full,2,1,1.0249411094988041,0.0202478577916394,0.07367117916930566,0,0,4.004398159985486,2.4751839916377687,1.5204178483767448
EDT_full,dbae772db29058a8,2,6,EDT_full,2,1,1.0048533083100497,0.020087801188754417,0.09375898035806007,0,0,4.777078787609094,2.5796421926373547,1.643279019753551
EDT_full,dbae772db29058a8,2,7,EDT_full,1,1,1.015794092309608,-0.010940783999558334,0.08281819635850174,0,0,5.004168871960149,3.260194328913204,1.7356367991266457
EDT_full,dbae772db29058a8,2,8,EDT_full,2,1,1.0009833520148277,0.014810740294780356,0.0976289366532821,0,0,5.776849499583757,3.36465252991279,1.858497970503452
EDT_full,dbae772db29058a8,2,9,EDT_full,0,1,0.9795148127322795,0.021468539282548216,0.11909747593583031,0,0,6.665618181413641,3.3694632889560316,1.9649185296303264
EDT_full,dbae772db29058a8,2,10,EDT_full,1,1,0.991483965480455,-0.01196915274817556,0.10712832318765475,0,0,6.892708265764696,4.050015425231881,2.057276309003421
random,dbae772db29058a8,2,1,E_only,0,1,1.0499401269072948,0.04867216176081479,0.048672161760815014,0,0,1.9367922554705692,1.0005174289541445,1.0626903155752863
random,dbae772db29058a8,2,2,E_only,1,1,1.0030477723363587,0.0468923545709361,0.09556451633175111,0,0,2.732734537715203,1.113766713502773,1.1534987487820243
random,dbae772db29058a8,2,3,D_only,0,1,0.9876919290053678,0.015355843330990826,0.11092035966274194,0,0,3.378882774194133,1.2651624630608655,1.3559547627450013
random,dbae772db29058a8,2,4,EDT_full,1,1,1.0235431710351854,-0.0358512420298176,0.07506911763292434,0,0,3.605972858545189,1.945714599336715,1.448312542118096
random,dbae772db29058a8,2,5,T_only,2,1,1.036114742578282,-0.012571571543096516,0.06249754608982783,0,0,3.7749780605411916,2.711438857082553,1.5135830823762557
random,dbae772db29058a8,2,6,D_only,2,1,0.9982112643758692,0.0379034782024128,0.10040102429224063,0,0,4.769758537207982,2.711440092879889,1.5188013699121292
random,dbae772db29058a8,2,7,T_only,1,1,1.0210499886398765,-0.02283872426400735,0.07756230002823328,0,0,5.062097219783049,3.06003687217423,1.8778659080427214
random,dbae772db29058a8,2,8,EDT_full,2,1,1.0047502118765161,0.016299776763360363,0.09386207679159364,0,0,5.834777847406657,3.164495073173816,2.0007270794195278
random,dbae772db29058a8,2,9,E_only,0,1,0.9771182232242424,0.027631988652273787,0.12149406544386743,0,0,6.7715701028772255,3.1650125021279605,2.063417394994814
random,dbae772db29058a8,2,10,D_only,1,1,1.0017539085286358,-0.024635685304393418,0.09685838013947401,0,0,6.777030362656124,4.053518766061908,2.169450871281969
greedy_eig,dbae772db29058a8,2,1,E_only,0,1,1.0499401269072948,0.04867216176081479,0.048672161760815014,0,0,1.9367922554705692,1.0005174289541445,1.0626903155752863
greedy_eig,dbae772db29058a8,2,2,D_only,1,1,1.074815438973027,-0.024875312065732125,0.02379684969508289,0,0,1.9422525152494674,1.8890236928880915,1.1687237918624411
greedy_eig,dbae772db29058a8,2,3,E_only,0,1,1.0412286515674842,0.03358678740554266,0.05738363710062555,0,0,2.8790447707200366,1.889541121842236,1.2314141074377274
greedy_eig,dbae772db29058a8,2,4,D_only,1,1,1.0483307976983685,-0.007102146130884224,0.05028149096974133,0,0,2.884505030498935,2.778047385776183,1.3374475837248823
greedy_eig,dbae772db29058a8,2,5,D_only,2,1,1.0178101723002035,0.030520625398164913,0.08080211636790624,0,0,3.879285507165725,2.778048621573519,1.3426658712607558
greedy_eig,dbae772db29058a8,2,6,D_only,2,1,0.9793318853360067,0.03847828696419686,0.1192804033321031,0,0,4.874065983832515,2.778049857370855,1.3478841587966293
greedy_eig,dbae772db29058a8,2,7,D_only,1,1,0.9983637798047984,-0.01903189446879172,0.10024850886331138,0,0,4.879526243611413,3.6665561213048017,1.4539176350837841
greedy_eig,dbae772db29058a8,2,8,D_only,2,1,0.96915982535328,0.029203954451518355,0.12945246331482974,0,0,5.874306720278203,3.6665573571021377,1.4591359226196576
greedy_eig,dbae772db29058a8,2,9,E_only,0,1,0.9456178672108183,0.02354195814246174,0.15299442145729147,0,0,6.811098975748772,3.6670747860562822,1.521826238194944
greedy_eig,dbae772db29058a8,2,10,D_only,1,1,0.9661442695100064,-0.020526402299188118,0.13246801915810336,0,0,6.81655923552767,4.555581049990229,1.6278597144820988
E_only,1d28c120568c10e1,2,1,E_only,1,2,1.0786447020370415,0.019967586631068013,0.019967586631068235,1,0,1.271026497031428,1.6884760409148019,1.0404974620537701
E_only,1d28c120568c10e1,2,2,E_only,0,2,1.0918430901447855,-0.013198388107743986,0.006769198523324249,1,0,1.7837327510954424,1.819067783870292,1.3971994650342658
E_only,1d28c120568c10e1,2,3,E_only,0,2,1.0923789722681412,-0.0005358821233556466,0.0062333163999686025,0,0,2.2964390051594568,1.9496595268257821,1.7539014680147615
E_only,1d28c120568c10e1,2,4,E_only,2,2,1.0905621366343636,0.001816835633777547,0.00805015203374615,0,0,2.667429108871473,1.9519398801430394,2.3806310109854882
E_only,1d28c120568c10e1,2,5,E_only,1,2,1.095462261047236,-0.004900124412872353,0.0031500276208737965,0,0,2.938455605902901,2.6404159210578415,2.4211284730392584
E_only,1d28c120568c10e1,2,6,E_only,2,2,1.094390767478715,0.001071493568520987,0.0042215211893947835,0,0,3.3094457096149172,2.6426962743750986,3.047858016009985
E_only,1d28c120568c10e1,2,7,E_only,2,2,1.087520094329987,0.006870673148728024,0.011092194338122807,0,0,3.6804358133269335,2.6449766276923556,3.6745875589807118
E_only,1d28c120568c10e1,2,8,E_only,2,2,1.0778338865907402,0.009686207739246777,0.020778402077369584,2,1,4.05142591703895,2.6472569810096127,4.3013171019514385
E_only,1d28c120568c10e1,2,9,E_only,1,2,1.0914991068691096,-0.013665220278369361,0.007113181799000223,2,1,4.322452414070377,3.3357330219244146,4.341814564005209
E_only,1d28c120568c10e1,2,10,E_only,0,2,1.0881393997595499,0.003359707109559684,0.010472888908559908,0,0,4.835158668134391,3.4663247648799045,4.698516566985704
D_only,1d28c120568c10e1,2,1,D_only,1,2,1.0733549515160858,0.025257337152023718,0.02525733715202394,1,0,1.2524342640120403,1.7372325245198255,1.0103332114681345
D_only,1d28c120568c10e1,2,2,D_only,0,2,1.0820697915161661,-0.00871484000008027,0.01654249715194367,1,0,1.3056294803075366,2.0465072934933732,1.6478632261990906
D_only,1d28c120568c10e1,2,3,D_only,0,2,1.0710572886228742,0.01101250289329192,0.02755500004523559,1,0,1.3588246966030328,2.355782062466921,2.2853932409300466
D_only,1d28c120568c10e1,2,4,D_only,2,2,1.0506676775917536,0.02038961103112058,0.04794461107635617,2,1,1.3909319823870674,2.548289639407633,3.0607783782053
D_only,1d28c120568c10e1,2,5,D_only,1,2,1.0581342596239376,-0.007466582032183977,0.04047802904417219,1,0,1.6433662463991077,3.2855221639274585,3.0711115896734342
D_only,1d28c120568c10e1,2,6,D_only,2,2,1.0436903680741527,0.01444389154978487,0.05492192059395706,2,1,1.6754735321831422,3.4780297408681706,3.8464967269486876
D_only,1d28c120568c10e1,2,7,D_only,2,2,1.0264037458390065,0.01728662223514621,0.07220854282910327,2,1,1.7075808179671768,3.6705373178088827,4.621881864223941
D_only,1d28c120568c10e1,2,8,D_only,2,2,1.0085113951855513,0.01789235065345518,0.09010089348255845,2,1,1.7396881037512113,3.863044894749595,5.397267001499195
D_only,1d28c120568c10e1,2,9,D_only,1,2,1.0248642676622224,-0.016352872476671054,0.0737480210058874,2,1,1.9921223677632516,4.60027741926942,5.4076002129673295
D_only,1d28c120568c10e1,2,10,D_only,0,2,1.014776525232166,0.010087742430056279,0.08383576343594368,2,1,2.045317584058748,4.909552188242968,6.0451302276982855
T_only,1d28c120568c10e1,2,1,T_only,1,2,1.0944953301322582,0.004116958535851367,0.004116958535851589,1,0,1.2328918120284376,1.505247363851921,1.2618608241196414
T_only,1d28c120568c10e1,2,2,T_only,0,2,1.0829200095442217,0.011575320588036453,0.015692279123888042,1,0,1.471274146799055,2.0912493099515848,1.4374765432493604
T_only,1d28c120568c10e1,2,3,T_only,0,2,1.070974019041623,0.011945990502598702,0.027638269626486744,1,0,1.7096564815696726,2.6772512560512483,1.6130922623790793
T_only,1d28c120568c10e1,2,4,T_only,2,2,1.0733357877169913,-0.002361768675368303,0.02527650095111844,1,0,1.9785909120301794,3.090981269610872,1.9304278183589487
T_only,1d28c120568c10e1,2,5,T_only,1,2,1.069596249024364,0.003739538692627331,0.029016039643745772,1,0,2.211482724058617,3.5962286334627933,2.1922886424785903
T_only,1d28c120568c10e1,2,6,T_only,2,2,1.0715113006052468,-0.0019150515808827873,0.027100988062862985,1,0,2.480417154519124,4.009958647022417,2.5096241984584595
T_only,1d28c120568c10e1,2,7,T_only,2,2,1.0729561392262152,-0.0014448386209684472,0.025656149441894538,1,0,2.749351584979631,4.423688660582041,2.8269597544383287
T_only,1d28c120568c10e1,2,8,T_only,2,2,1.0740810500214901,-0.0011249107952748805,0.024531238646619657,1,0,3.018286015440138,4.837418674141665,3.144295310418198
T_only,1d28c120568c10e1,2,9,T_only,1,2,1.071526246883677,0.0025548031378130887,0.027086041784432746,1,0,3.2511778274685756,5.3426660379935855,3.4061561345378393
T_only,1d28c120568c10e1,2,10,T_only,0,2,1.0662694293499715,0.005256817533705549,0.032342859318138295,1,0,3.489560162239193,5.9286679840932495,3.5817718536675582
EDT_full,1d28c120568c10e1,2,1,EDT_full,1,2,1.0589817475814938,0.03963054108661579,0.03963054108661601,1,0,1.0915877019807032,1.8766507589251775,1.031761539094119
EDT_full,1d28c120568c10e1,2,2,EDT_full,0,2,1.0563777590570402,0.0026039885244535377,0.04223452961106955,1,0,1.4362387829137455,2.353517640563304,1.2102435765229504
EDT_full,1d28c120568c10e1,2,3,EDT_full,0,2,1.0536625724547526,0.0027151866022876447,0.044949716213357194,1,0,1.7808898638467878,2.83038452220143,1.3887256139517818
EDT_full,1d28c120568c10e1,2,4,EDT_full,2,2,1.0868008807130813,-0.03313830825832875,0.011811407955028441,1,0,1.9862601601102077,2.834283399232199,2.179456440657593
EDT_full,1d28c120568c10e1,2,5,EDT_full,1,2,1.061893677844715,0.02490720286836634,0.03671861082339478,1,0,2.077847862090911,3.7109341581573765,2.211217979751712
EDT_full,1d28c120568c10e1,2,6,EDT_full,2,2,1.079444492801538,-0.01755081495682309,0.01916779586657169,1,0,2.2832181583543307,3.7148330351881453,3.0019488064575235
EDT_full,1d28c120568c10e1,2,7,EDT_full,2,2,1.0816929552282488,-0.002248462426710729,0.016919333439860962,2,1,2.4885884546177506,3.718731912218914,3.792679633163335
EDT_full,1d28c120568c10e1,2,8,EDT_full,2,2,1.07599822281382,0.005694732414428749,0.02261406585428971,2,1,2.6939587508811704,3.722630789249683,4.583410459869146
EDT_full,1d28c120568c10e1,2,9,EDT_full,1,2,1.0740824787653578,0.0019157440484622867,0.024529809902751998,2,1,2.7855464528618734,4.599281548174861,4.615171998963265
EDT_full,1d28c120568c10e1,2,10,EDT_full,0,2,1.0779195424434143,-0.0038370636780564737,0.020692746224695524,1,0,3.1301975337949157,5.076148429812987,4.7936540363920965
random,1d28c120568c10e1,2,1,E_only,1,2,1.0786447020370415,0.019967586631068013,0.019967586631068235,1,0,1.271026497031428,1.6884760409148019,1.0404974620537701
random,1d28c120568c10e1,2,2,EDT_full,0,2,1.071557628190528,0.007087073846513636,0.02705466047758187,1,0,1.6156775779644703,2.165342922552928,1.2189794994826015
random,1d28c120568c10e1,2,3,D_only,0,2,1.0841685098710385,-0.01261088168051061,0.01444377879707126,1,0,1.6688727942599666,2.474617691526476,1.8565095142135575
random,1d28c120568c10e1,2,4,D_only,2,2,1.0792077890403764,0.004960720830662124,0.019404499627733385,1,0,1.7009800800440011,2.667125268467188,2.631894651488811
random,1d28c120568c10e1,2,5,EDT_full,1,2,1.062019822603046,0.01718796643733045,0.03659246606506383,1,0,1.7925677820247043,3.5437760273923655,2.66365619058293
random,1d28c120568c10e1,2,6,E_only,2,2,1.0775216945385644,-0.015501871935518441,0.021090594129545392,1,0,2.1635578857367204,3.5460563807096226,3.2903857335536566
random,1d28c120568c10e1,2,7,T_only,2,2,1.0785168039762978,-0.000995109437733399,0.020095484691811993,1,0,2.4324923161972274,3.9597863942692464,3.6077212895335258
random,1d28c120568c10e1,2,8,D_only,2,2,1.0695526136498177,0.008964190326480104,0.029059675018292097,2,1,2.464599601981262,4.152293971209958,4.383106426808779
random,1d28c120568c10e1,2,9,D_only,1,2,1.070013634772035,-0.00046102112221735325,0.028598653896074744,1,0,2.717033865993302,4.8895264957297835,4.393439638276914
random,1d28c120568c10e1,2,10,T_only,0,2,1.06845853204503,0.0015551027270050977,0.03015375662307984,1,0,2.9554162007639198,5.475528441829447,4.569055357406633
greedy_eig,1d28c120568c10e1,2,1,EDT_full,1,2,1.0589817475814938,0.03963054108661579,0.03963054108661601,1,0,1.0915877019807032,1.8766507589251775,1.031761539094119
greedy_eig,1d28c120568c10e1,2,2,D_only,0,2,1.0655148277958064,-0.006533080214312648,0.033097460872303364,1,0,1.1447829182761995,2.1859255278987253,1.669291553825075
greedy_eig,1d28c120568c10e1,2,3,E_only,0,2,1.089420463456313,-0.02390563566050652,0.009191825211796845,1,0,1.6574891723402136,2.3165172708542157,2.0259935568055707
greedy_eig,1d28c120568c10e1,2,4,EDT_full,2,2,1.0846188527969034,0.004801610659409539,0.013993435871206383,2,1,1.8628594686036335,2.3204161478849845,2.816724383511382
greedy_eig,1d28c120568c10e1,2,5,EDT_full,1,2,1.0785429897855683,0.006075863011335114,0.020069298882541498,1,0,1.9544471705843367,3.197066906810162,2.848485922605501
greedy_eig,1d28c120568c10e1,2,6,EDT_full,2,2,1.0763014635557995,0.0022415262297688088,0.022310825112310306,2,1,2.1598174668477563,3.200965783840931,3.6392167493113123
greedy_eig,1d28c120568c10e1,2,7,EDT_full,2,2,1.0663672526999017,0.00993421085589774,0.03224503596820805,2,1,2.365187763111176,3.2048646608716997,4.429947576017124
greedy_eig,1d28c120568c10e1,2,8,EDT_full,2,2,1.0528215988343752,0.01354565386552653,0.04579068983373458,2,1,2.570558059374596,3.2087635379024686,5.220678402722935
greedy_eig,1d28c120568c10e1,2,9,EDT_full,1,2,1.0625163260018802,-0.009694727167504968,0.03609596266622961,2,1,2.662145761355299,4.085414296827646,5.252439941817054
greedy_eig,1d28c120568c10e1,2,10,E_only,0,2,1.0721388884095417,-0.009622562407661572,0.026473400258568036,2,1,3.1748520154193134,4.216006039783136,5.60914194479755
E_only,043066daf2109523,2,1,E_only,2,0,1.0448802583645163,0.0537320303035933,0.053732030303593525,0,1,1.9692324661350877,1.0006039847573867,1.0301635491075256
E_only,043066daf2109523,2,2,E_only,0,0,0.9607500926002375,0.08413016576427879,0.1378621960678723,0,1,2.950954767688755,1.002248086444777,1.046797145866468
E_only,043066daf2109523,2,3,E_only,1,0,1.019703935356819,-0.05895384275658144,0.07890835331129087,0,1,2.9688282343593038,1.0563187300175059,1.9748530356231904
E_only,043066daf2109523,2,4,E_only,0,0,0.9660540573155765,0.05364987804124244,0.1325582313525333,0,1,3.950550535912971,1.0579628317048961,1.9914866323821327
E_only,043066daf2109523,2,5,E_only,0,0,0.9129003878769313,0.05315366943864519,0.1857119007911785,0,1,4.9322728374666385,1.0596069333922864,2.008120229141075
E_only,043066daf2109523,2,6,E_only,0,0,0.8636112658428705,0.04928912203406077,0.23500102282523927,0,1,5.913995139020306,1.0612510350796767,2.0247538259000173
E_only,043066daf2109523,2,7,E_only,1,0,0.914620700993928,-0.05100943515105749,0.18399158767418178,0,1,5.9318686056908545,1.1153216786524056,2.9528097156567394
E_only,043066daf2109523,2,8,E_only,1,0,0.9382469979594275,-0.02362629696549945,0.16036529070868233,0,1,5.949742072361403,1.1693923222251346,3.8808656054134616
E_only,043066daf2109523,2,9,E_only,0,0,0.9093560762666635,0.02889092169276397,0.1892562124014463,0,1,6.9314643739150705,1.1710364239125248,3.897499202172404
E_only,043066daf2109523,2,10,E_only,2,0,0.8811675130552328,0.028188563211430706,0.217444775612877,0,1,7.900696840050158,1.1716404086699115,3.9276627512799296
D_only,043066daf2109523,2,1,D_only,2,0,1.0790782075092349,0.019534081158874672,0.019534081158874894,0,1,1.6384399487497006,1.0010594009000304,1.3605006503502692
D_only,043066daf2109523,2,2,D_only,0,0,1.0441977696735403,0.03488043783569461,0.054414518994569505,2,0,1.6617720676642773,1.0045653202086506,2.3336626121270725
D_only,043066daf2109523,2,3,D_only,1,0,1.0905495181524696,-0.04635174847892931,0.008062770515640194,2,0,1.7204239638161414,1.9420152205008612,2.337560815682998
D_only,043066daf2109523,2,4,D_only,0,0,1.0562116334629912,0.034337884689478404,0.0424006552051186,2,0,1.7437560827307181,1.9455211398094814,3.310722777459801
D_only,043066daf2109523,2,5,D_only,0,0,1.012046510535865,0.044165122927126266,0.08656577813224486,2,0,1.767088201645295,1.9490270591181016,4.283884739236604
D_only,043066daf2109523,2,6,D_only,0,0,0.96680697610642,0.04523953442944495,0.1318053125616898,2,0,1.7904203205598717,1.9525329784267218,5.257046701013407
D_only,043066daf2109523,2,7,D_only,1,0,1.008745695181487,-0.04193871907506708,0.08986659348662274,2,0,1.8490722167117357,2.8899828787189326,5.260944904569333
D_only,043066daf2109523,2,8,D_only,1,0,1.0238449941912953,-0.01509929900980822,0.07476729447681452,2,0,1.9077241128635998,3.827432779011143,5.264843108125258
D_only,043066daf2109523,2,9,D_only,0,0,0.9985895478033873,0.025255446387907998,0.10002274086472251,2,0,1.9310562317781765,3.830938698319763,6.238005069902061
D_only,043066daf2109523,2,10,D_only,2,0,1.0247140814088551,-0.026124533605467848,0.07389820725925467,2,0,2.569496180527877,3.8319980992197933,6.59850572025233
T_only,043066daf2109523,2,1,T_only,2,0,1.0979274966864396,0.0006847919816699299,0.000684791981670152,1,0,1.298121223874837,1.4034115533521794,1.2984672227729837
T_only,043066daf2109523,2,2,T_only,0,0,1.0983305232192806,-0.00040302653284096657,0.0002817654488291854,1,0,1.6221862472685593,1.7183827630310164,1.6594309897004242
T_only,043066daf2109523,2,3,T_only,1,0,1.0976131845470558,0.0007173386722247876,0.000999104121053973,1,0,1.895771563035722,2.1142878107497487,1.9899406262145294
T_only,043066daf2109523,2,4,T_only,0,0,1.0979240720579297,-0.0003108875108739362,0.0006882166101800369,1,0,2.2198365864294445,2.4292590204285855,2.35090439314197
T_only,043066daf2109523,2,5,T_only,0,0,1.0980662335569922,-0.00014216149906243203,0.0005460551111176049,1,0,2.543901609823167,2.7442302301074224,2.7118681600694106
T_only,043066daf2109523,2,6,T_only,0,0,1.0981226887692028,-5.645521221064875e-05,0.0004895998989069561,2,0,2.8679666332168896,3.0592014397862592,3.072831926996851
T_only,043066daf2109523,2,7,T_only,1,0,1.0977569130010003,0.00036577576820251423,0.0008553756671094703,1,0,3.141551948984052,3.4551064875049917,3.4033415635109563
T_only,043066daf2109523,2,8,T_only,1,0,1.0973394041936182,0.0004175088073821165,0.0012728844744915868,1,0,3.4151372647512144,3.851011535223724,3.7338512000250614
T_only,043066daf2109523,2,9,T_only,0,0,1.0975118679773714,-0.00017246378375324056,0.0011004206907383463,1,0,3.739202288144937,4.1659827449025615,4.0948149669525025
T_only,043066daf2109523,2,10,T_only,2,0,1.0972986345585038,0.00021323341886758662,0.0013136541096059329,1,0,4.037323512019774,4.569394298254741,4.393282189725486
EDT_full,043066daf2109523,2,1,EDT_full,2,0,1.054220856036378,0.04439143263173162,0.04439143263173184,0,1,1.9072621872226914,1.0008713569438643,1.0918664558334445
EDT_full,043066daf2109523,2,2,EDT_full,0,0,1.0048464892365656,0.04937436679981233,0.09376579943154417,0,1,2.7009260614452573,1.0022085311154285,1.2968654074393142
EDT_full,043066daf2109523,2,3,EDT_full,1,0,1.0344855120198089,-0.029639022783243263,0.06412677664830091,0,1,2.7408636795339576,1.0805771178178136,2.1785592026482283
EDT_full,043066daf2109523,2,4,EDT_full,0,0,1.0004602886423881,0.034025223377420755,0.09815200002572166,0,1,3.5345275537565235,1.0819142919893778,2.3835581542540982
EDT_full,043066daf2109523,2,5,EDT_full,0,0,0.968185109311434,0.03227517933095414,0.1304271793566758,0,1,4.32819142797909,1.083251466160942,2.588557105859968
EDT_full,043066daf2109523,2,6,EDT_full,0,0,0.9389391501414461,0.029245959169987845,0.15967313852666365,0,1,5.121855302201656,1.0845886403325062,2.793556057465838
