router,seed,fold,ptype,level,balanced_accuracy,macro_f1
fixed_A8,44,2,graph_perturbation,0.2,0.5317460317460317,0.5324463118580766
fixed_A9,44,2,graph_perturbation,0.2,0.5238095238095238,0.5237630662020906
oracle,44,2,graph_perturbation,0.2,0.8809523809523809,0.8788766788766789
perturbation_label,44,2,graph_perturbation,0.2,0.4285714285714286,0.42737273294089606
fixed_A0,44,2,graph_perturbation,0.3,0.4285714285714286,0.42737273294089606
fixed_A1,44,2,graph_perturbation,0.3,0.4682539682539682,0.4704764502636843
fixed_A2,44,2,graph_perturbation,0.3,0.4682539682539682,0.4673362027737924
fixed_A3,44,2,graph_perturbation,0.3,0.3333333333333333,0.17981014968966777
fixed_A5,44,2,graph_perturbation,0.3,0.4365079365079365,0.3358997433589974
fixed_A6,44,2,graph_perturbation,0.3,0.507936507936508,0.5100829395751963
fixed_A7,44,2,graph_perturbation,0.3,0.4682539682539683,0.46864720571773005
fixed_A8,44,2,graph_perturbation,0.3,0.5238095238095238,0.5252521062625592
fixed_A9,44,2,graph_perturbation,0.3,0.5158730158730159,0.5164990104873307
oracle,44,2,graph_perturbation,0.3,0.873015873015873,0.8708680877355577
perturbation_label,44,2,graph_perturbation,0.3,0.4285714285714286,0.42737273294089606
fixed_A0,44,3,clean,clean,0.5396825396825397,0.5381300482830197
fixed_A1,44,3,clean,clean,0.4603174603174603,0.4610168460743173
fixed_A2,44,3,clean,clean,0.4761904761904762,0.4719482068319278
fixed_A3,44,3,clean,clean,0.35714285714285715,0.3501703545882014
fixed_A5,44,3,clean,clean,0.5158730158730159,0.5148685522230768
fixed_A6,44,3,clean,clean,0.4920634920634921,0.49294853833940416
fixed_A7,44,3,clean,clean,0.4523809523809524,0.45475224623240823
fixed_A8,44,3,clean,clean,0.4603174603174603,0.4621212121212121
fixed_A9,44,3,clean,clean,0.4603174603174603,0.4621212121212121
oracle,44,3,clean,clean,0.9285714285714285,0.9285514149621742
perturbation_label,44,3,clean,clean,0.5396825396825397,0.5381300482830197
fixed_A0,44,3,amplitude_noise,20,0.5238095238095238,0.518653053546081
fixed_A1,44,3,amplitude_noise,20,0.48412698412698413,0.4848663402211973
fixed_A2,44,3,amplitude_noise,20,0.30952380952380953,0.3088319088319088
fixed_A3,44,3,amplitude_noise,20,0.3095238095238095,0.3066408899742233
fixed_A5,44,3,amplitude_noise,20,0.3412698412698412,0.33970884810276747
fixed_A6,44,3,amplitude_noise,20,0.36507936507936506,0.36112438637223826
fixed_A7,44,3,amplitude_noise,20,0.4603174603174603,0.46083105882565417
fixed_A8,44,3,amplitude_noise,20,0.41269841269841273,0.4160765160765161
fixed_A9,44,3,amplitude_noise,20,0.38095238095238093,0.37892566418673496
oracle,44,3,amplitude_noise,20,0.9603174603174603,0.9601973917537264
perturbation_label,44,3,amplitude_noise,20,0.5238095238095238,0.518653053546081
fixed_A0,44,3,amplitude_noise,10,0.373015873015873,0.37378394306178886
fixed_A1,44,3,amplitude_noise,10,0.49206349206349204,0.49293445157135407
fixed_A2,44,3,amplitude_noise,10,0.4126984126984126,0.4107376641623217
fixed_A3,44,3,amplitude_noise,10,0.35714285714285715,0.35833994809523
fixed_A5,44,3,amplitude_noise,10,0.41269841269841273,0.40922397317494646
fixed_A6,44,3,amplitude_noise,10,0.35714285714285715,0.35428110019033143
fixed_A7,44,3,amplitude_noise,10,0.4523809523809524,0.45399113082039905
fixed_A8,44,3,amplitude_noise,10,0.4047619047619047,0.4022488347565747
fixed_A9,44,3,amplitude_noise,10,0.4047619047619047,0.40461994237797744
oracle,44,3,amplitude_noise,10,0.9761904761904762,0.9761904761904762
perturbation_label,44,3,amplitude_noise,10,0.4523809523809524,0.45399113082039905
fixed_A0,44,3,amplitude_noise,5,0.3253968253968254,0.3248062015503876
fixed_A1,44,3,amplitude_noise,5,0.4761904761904762,0.4751352265043949
fixed_A2,44,3,amplitude_noise,5,0.25396825396825395,0.2526658526658527
fixed_A3,44,3,amplitude_noise,5,0.3968253968253968,0.3939629121267066
fixed_A5,44,3,amplitude_noise,5,0.29365079365079366,0.27926508628828217
fixed_A6,44,3,amplitude_noise,5,0.3412698412698412,0.3395467391451327
fixed_A7,44,3,amplitude_noise,5,0.4523809523809524,0.45243163250826085
fixed_A8,44,3,amplitude_noise,5,0.4603174603174603,0.4575079580068693
fixed_A9,44,3,amplitude_noise,5,0.30158730158730157,0.29808938557613
oracle,44,3,amplitude_noise,5,0.9761904761904762,0.976282721924111
perturbation_label,44,3,amplitude_noise,5,0.4761904761904762,0.4751352265043949
fixed_A0,44,3,channel_dropout,0.1,0.5158730158730159,0.5160493827160493
fixed_A1,44,3,channel_dropout,0.1,0.4444444444444445,0.4466450216450217
fixed_A2,44,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,44,3,channel_dropout,0.1,0.34920634920634924,0.2283479960899316
fixed_A5,44,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,44,3,channel_dropout,0.1,0.35714285714285715,0.22419402543626143
fixed_A7,44,3,channel_dropout,0.1,0.4444444444444444,0.4456490270809705
fixed_A8,44,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,44,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,44,3,channel_dropout,0.1,0.9920634920634921,0.9920623671155209
perturbation_label,44,3,channel_dropout,0.1,0.4444444444444445,0.4466450216450217
fixed_A0,44,3,channel_dropout,0.2,0.38095238095238093,0.29673298943748466
fixed_A1,44,3,channel_dropout,0.2,0.4682539682539682,0.46320477781151936
fixed_A2,44,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,44,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A5,44,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,44,3,channel_dropout,0.2,0.3412698412698412,0.20627572016460904
fixed_A7,44,3,channel_dropout,0.2,0.3888888888888889,0.39258959397712573
fixed_A8,44,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,44,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,44,3,channel_dropout,0.2,0.9603174603174603,0.9601763618261984
perturbation_label,44,3,channel_dropout,0.2,0.4682539682539682,0.46320477781151936
fixed_A0,44,3,channel_dropout,0.3,0.4523809523809524,0.40299752084741947
fixed_A1,44,3,channel_dropout,0.3,0.42063492063492064,0.4209395722424582
fixed_A2,44,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,44,3,channel_dropout,0.3,0.3333333333333333,0.18115942028985507
fixed_A5,44,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,44,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A7,44,3,channel_dropout,0.3,0.38888888888888884,0.34892605283550154
fixed_A8,44,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A9,44,3,channel_dropout,0.3,0.3333333333333333,0.16766467065868262
oracle,44,3,channel_dropout,0.3,1.0,1.0
perturbation_label,44,3,channel_dropout,0.3,0.42063492063492064,0.4209395722424582
fixed_A0,44,3,graph_perturbation,0.1,0.5396825396825397,0.5381300482830197
fixed_A1,44,3,graph_perturbation,0.1,0.4603174603174603,0.4610168460743173
fixed_A2,44,3,graph_perturbation,0.1,0.4761904761904762,0.4719482068319278
fixed_A3,44,3,graph_perturbation,0.1,0.31746031746031744,0.19550342130987294
fixed_A5,44,3,graph_perturbation,0.1,0.3650793650793651,0.27692726406749674
fixed_A6,44,3,graph_perturbation,0.1,0.4920634920634921,0.49294853833940416
fixed_A7,44,3,graph_perturbation,0.1,0.5,0.49248374204509066
fixed_A8,44,3,graph_perturbation,0.1,0.5079365079365079,0.5028119028119028
fixed_A9,44,3,graph_perturbation,0.1,0.5079365079365079,0.5018518518518519
oracle,44,3,graph_perturbation,0.1,0.9126984126984127,0.9119341563786008
perturbation_label,44,3,graph_perturbation,0.1,0.5396825396825397,0.5381300482830197
fixed_A0,44,3,graph_perturbation,0.2,0.5396825396825397,0.5381300482830197
fixed_A1,44,3,graph_perturbation,0.2,0.4603174603174603,0.4610168460743173
fixed_A2,44,3,graph_perturbation,0.2,0.4761904761904762,0.4719482068319278
fixed_A3,44,3,graph_perturbation,0.2,0.30158730158730157,0.1790811339198436
fixed_A5,44,3,graph_perturbation,0.2,0.373015873015873,0.2742816091954023
fixed_A6,44,3,graph_perturbation,0.2,0.4920634920634921,0.49294853833940416
fixed_A7,44,3,graph_perturbation,0.2,0.4761904761904762,0.47084285806090315
fixed_A8,44,3,graph_perturbation,0.2,0.5158730158730158,0.5129606963144294
fixed_A9,44,3,graph_perturbation,0.2,0.5079365079365079,0.5028119028119028
oracle,44,3,graph_perturbation,0.2,0.9047619047619048,0.9043257806693755
perturbation_label,44,3,graph_perturbation,0.2,0.5396825396825397,0.5381300482830197
fixed_A0,44,3,graph_perturbation,0.3,0.5396825396825397,0.5381300482830197
fixed_A1,44,3,graph_perturbation,0.3,0.4603174603174603,0.4610168460743173
fixed_A2,44,3,graph_perturbation,0.3,0.4761904761904762,0.4719482068319278
fixed_A3,44,3,graph_perturbation,0.3,0.3253968253968254,0.18000000000000002
fixed_A5,44,3,graph_perturbation,0.3,0.3412698412698412,0.23853412332675006
fixed_A6,44,3,graph_perturbation,0.3,0.4920634920634921,0.49294853833940416
fixed_A7,44,3,graph_perturbation,0.3,0.48412698412698413,0.48078073423462214
fixed_A8,44,3,graph_perturbation,0.3,0.5079365079365079,0.5053951361764271
fixed_A9,44,3,graph_perturbation,0.3,0.4920634920634921,0.49072519686816035
oracle,44,3,graph_perturbation,0.3,0.9126984126984127,0.9119341563786008
perturbation_label,44,3,graph_perturbation,0.3,0.5396825396825397,0.5381300482830197
fixed_A0,44,4,clean,clean,0.4841269841269842,0.48376991110509454
fixed_A1,44,4,clean,clean,0.4523809523809524,0.45075757575757575
fixed_A2,44,4,clean,clean,0.5238095238095237,0.5174266574266574
fixed_A3,44,4,clean,clean,0.42063492063492064,0.42040983532758913
fixed_A5,44,4,clean,clean,0.4841269841269842,0.47938489352599406
fixed_A6,44,4,clean,clean,0.4603174603174603,0.4571935337548089
fixed_A7,44,4,clean,clean,0.4603174603174603,0.45797470503352855
fixed_A8,44,4,clean,clean,0.5158730158730158,0.5135939396001316
fixed_A9,44,4,clean,clean,0.5079365079365079,0.5056610056610057
oracle,44,4,clean,clean,0.9047619047619047,0.9046176046176045
perturbation_label,44,4,clean,clean,0.4841269841269842,0.48376991110509454
fixed_A0,44,4,amplitude_noise,20,0.4920634920634921,0.4913059163059163
fixed_A1,44,4,amplitude_noise,20,0.4603174603174603,0.4597223209019439
fixed_A2,44,4,amplitude_noise,20,0.3968253968253968,0.39543038539530845
fixed_A3,44,4,amplitude_noise,20,0.4682539682539683,0.4673996341974312
fixed_A5,44,4,amplitude_noise,20,0.4047619047619047,0.40436261446120897
fixed_A6,44,4,amplitude_noise,20,0.38888888888888884,0.3896516297749136
fixed_A7,44,4,amplitude_noise,20,0.4603174603174603,0.4550222903711276
fixed_A8,44,4,amplitude_noise,20,0.4523809523809524,0.44959418468013007
fixed_A9,44,4,amplitude_noise,20,0.3650793650793651,0.36331696775496075
oracle,44,4,amplitude_noise,20,0.9761904761904762,0.9761814727781829
perturbation_label,44,4,amplitude_noise,20,0.4920634920634921,0.4913059163059163
fixed_A0,44,4,amplitude_noise,10,0.5317460317460317,0.531097080340674
fixed_A1,44,4,amplitude_noise,10,0.4523809523809524,0.4522275147100028
fixed_A2,44,4,amplitude_noise,10,0.3968253968253968,0.39531949531949534
fixed_A3,44,4,amplitude_noise,10,0.4047619047619047,0.4055124892334194
fixed_A5,44,4,amplitude_noise,10,0.30158730158730157,0.29914529914529914
fixed_A6,44,4,amplitude_noise,10,0.4523809523809524,0.44883625969783586
fixed_A7,44,4,amplitude_noise,10,0.4682539682539682,0.4631417624521073
fixed_A8,44,4,amplitude_noise,10,0.373015873015873,0.36831682719649433
fixed_A9,44,4,amplitude_noise,10,0.3253968253968254,0.32603673653369397
oracle,44,4,amplitude_noise,10,0.9920634920634921,0.9920623671155209
perturbation_label,44,4,amplitude_noise,10,0.4682539682539682,0.4631417624521073
fixed_A0,44,4,amplitude_noise,5,0.38888888888888884,0.38849593799755855
fixed_A1,44,4,amplitude_noise,5,0.4761904761904761,0.4732668062466578
fixed_A2,44,4,amplitude_noise,5,0.29365079365079366,0.2903857459413015
fixed_A3,44,4,amplitude_noise,5,0.25396825396825395,0.2544621061275916
fixed_A5,44,4,amplitude_noise,5,0.36507936507936506,0.3649141167938161
fixed_A6,44,4,amplitude_noise,5,0.31746031746031744,0.3168724279835391
fixed_A7,44,4,amplitude_noise,5,0.5238095238095238,0.5220409062409977
fixed_A8,44,4,amplitude_noise,5,0.38095238095238093,0.38137472283813745
fixed_A9,44,4,amplitude_noise,5,0.3333333333333333,0.3315380093157871
oracle,44,4,amplitude_noise,5,0.9920634920634921,0.9920623671155209
perturbation_label,44,4,amplitude_noise,5,0.4761904761904761,0.4732668062466578
fixed_A0,44,4,channel_dropout,0.1,0.3650793650793651,0.22839506172839505
fixed_A1,44,4,channel_dropout,0.1,0.4523809523809524,0.4508902942307671
fixed_A2,44,4,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,44,4,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A5,44,4,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,44,4,channel_dropout,0.1,0.3412698412698412,0.2061523734934517
fixed_A7,44,4,channel_dropout,0.1,0.5,0.4915490696758562
fixed_A8,44,4,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,44,4,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,44,4,channel_dropout,0.1,1.0,1.0
perturbation_label,44,4,channel_dropout,0.1,0.4523809523809524,0.4508902942307671
fixed_A0,44,4,channel_dropout,0.2,0.3412698412698412,0.2564412238325282
fixed_A1,44,4,channel_dropout,0.2,0.4841269841269842,0.4811749680715198
fixed_A2,44,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,44,4,channel_dropout,0.2,0.34920634920634924,0.19897772909821101
fixed_A5,44,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,44,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,44,4,channel_dropout,0.2,0.5,0.4904761904761905
fixed_A8,44,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,44,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,44,4,channel_dropout,0.2,1.0,1.0
perturbation_label,44,4,channel_dropout,0.2,0.4841269841269842,0.4811749680715198
fixed_A0,44,4,channel_dropout,0.3,0.38888888888888884,0.3169232605322831
fixed_A1,44,4,channel_dropout,0.3,0.48412698412698413,0.4821695930311692
fixed_A2,44,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,44,4,channel_dropout,0.3,0.30158730158730157,0.21428571428571427
fixed_A5,44,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,44,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A7,44,4,channel_dropout,0.3,0.4682539682539682,0.4255680751173709
fixed_A8,44,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A9,44,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,44,4,channel_dropout,0.3,0.9920634920634921,0.9920623671155209
perturbation_label,44,4,channel_dropout,0.3,0.48412698412698413,0.4821695930311692
fixed_A0,44,4,graph_perturbation,0.1,0.4841269841269842,0.48376991110509454
fixed_A1,44,4,graph_perturbation,0.1,0.4523809523809524,0.45075757575757575
fixed_A2,44,4,graph_perturbation,0.1,0.5238095238095237,0.5174266574266574
fixed_A3,44,4,graph_perturbation,0.1,0.3333333333333333,0.2572873385512288
fixed_A5,44,4,graph_perturbation,0.1,0.42063492063492064,0.35122744750073936
fixed_A6,44,4,graph_perturbation,0.1,0.4603174603174603,0.4571935337548089
fixed_A7,44,4,graph_perturbation,0.1,0.4603174603174603,0.4611935208866155
fixed_A8,44,4,graph_perturbation,0.1,0.4761904761904761,0.47466415619314334
fixed_A9,44,4,graph_perturbation,0.1,0.48412698412698413,0.4831675597288349
oracle,44,4,graph_perturbation,0.1,0.865079365079365,0.8642482015975993
perturbation_label,44,4,graph_perturbation,0.1,0.4841269841269842,0.48376991110509454
fixed_A0,44,4,graph_perturbation,0.2,0.4841269841269842,0.48376991110509454
fixed_A1,44,4,graph_perturbation,0.2,0.4523809523809524,0.45075757575757575
fixed_A2,44,4,graph_perturbation,0.2,0.5238095238095237,0.5174266574266574
fixed_A3,44,4,graph_perturbation,0.2,0.29365079365079366,0.22776930894308944
fixed_A5,44,4,graph_perturbation,0.2,0.4682539682539683,0.39727943046020847
fixed_A6,44,4,graph_perturbation,0.2,0.4603174603174603,0.4571935337548089
fixed_A7,44,4,graph_perturbation,0.2,0.45238095238095233,0.452906976744186
fixed_A8,44,4,graph_perturbation,0.2,0.4761904761904762,0.4751504058840477
fixed_A9,44,4,graph_perturbation,0.2,0.4682539682539683,0.46686295744776857
oracle,44,4,graph_perturbation,0.2,0.873015873015873,0.8719660639746044
perturbation_label,44,4,graph_perturbation,0.2,0.4841269841269842,0.48376991110509454
fixed_A0,44,4,graph_perturbation,0.3,0.4841269841269842,0.48376991110509454
fixed_A1,44,4,graph_perturbation,0.3,0.4523809523809524,0.45075757575757575
fixed_A2,44,4,graph_perturbation,0.3,0.5238095238095237,0.5174266574266574
fixed_A3,44,4,graph_perturbation,0.3,0.30158730158730157,0.2328042328042328
fixed_A5,44,4,graph_perturbation,0.3,0.43650793650793646,0.362393696414315
fixed_A6,44,4,graph_perturbation,0.3,0.4603174603174603,0.4571935337548089
fixed_A7,44,4,graph_perturbation,0.3,0.4523809523809524,0.4525610206268176
fixed_A8,44,4,graph_perturbation,0.3,0.4682539682539683,0.4665617526284915
fixed_A9,44,4,graph_perturbation,0.3,0.4761904761904762,0.4739159891598916
oracle,44,4,graph_perturbation,0.3,0.8571428571428571,0.8561061366616922
perturbation_label,44,4,graph_perturbation,0.3,0.4841269841269842,0.48376991110509454
fixed_A0,45,0,clean,clean,0.46511627906976744,0.4666990584303246
fixed_A1,45,0,clean,clean,0.45736434108527124,0.4563745356298548
fixed_A2,45,0,clean,clean,0.4108527131782946,0.410323312535451
fixed_A3,45,0,clean,clean,0.3565891472868217,0.35507576188579776
fixed_A5,45,0,clean,clean,0.4573643410852713,0.4539622001864565
fixed_A6,45,0,clean,clean,0.48062015503875966,0.47988614800759016
fixed_A7,45,0,clean,clean,0.441860465116279,0.43883104815004453
fixed_A8,45,0,clean,clean,0.4728682170542635,0.4724253715633026
fixed_A9,45,0,clean,clean,0.4728682170542635,0.4724253715633026
oracle,45,0,clean,clean,0.9302325581395349,0.9302354395105361
perturbation_label,45,0,clean,clean,0.46511627906976744,0.4666990584303246
fixed_A0,45,0,amplitude_noise,20,0.42635658914728686,0.4266444937176645
fixed_A1,45,0,amplitude_noise,20,0.44961240310077516,0.4479581056984297
fixed_A2,45,0,amplitude_noise,20,0.3255813953488372,0.3228468758653396
fixed_A3,45,0,amplitude_noise,20,0.3023255813953488,0.29961685823754786
fixed_A5,45,0,amplitude_noise,20,0.2868217054263566,0.2879813449297284
fixed_A6,45,0,amplitude_noise,20,0.42635658914728686,0.4238095238095238
fixed_A7,45,0,amplitude_noise,20,0.4341085271317829,0.43003875968992245
fixed_A8,45,0,amplitude_noise,20,0.3488372093023256,0.34693469695912293
fixed_A9,45,0,amplitude_noise,20,0.42635658914728686,0.425996061202848
oracle,45,0,amplitude_noise,20,0.9767441860465116,0.9767357965032385
perturbation_label,45,0,amplitude_noise,20,0.42635658914728686,0.4266444937176645
fixed_A0,45,0,amplitude_noise,10,0.3798449612403101,0.3788300338862136
fixed_A1,45,0,amplitude_noise,10,0.42635658914728686,0.42076558265582653
fixed_A2,45,0,amplitude_noise,10,0.27906976744186046,0.28004208364439326
fixed_A3,45,0,amplitude_noise,10,0.34108527131782945,0.334246028350589
fixed_A5,45,0,amplitude_noise,10,0.3643410852713178,0.35626585489599183
fixed_A6,45,0,amplitude_noise,10,0.2713178294573643,0.27231564241108247
fixed_A7,45,0,amplitude_noise,10,0.4573643410852713,0.44688445251058684
fixed_A8,45,0,amplitude_noise,10,0.3333333333333333,0.33020380026812485
fixed_A9,45,0,amplitude_noise,10,0.3798449612403101,0.37918253443699573
oracle,45,0,amplitude_noise,10,0.9612403100775193,0.9614788237392334
perturbation_label,45,0,amplitude_noise,10,0.4573643410852713,0.44688445251058684
fixed_A0,45,0,amplitude_noise,5,0.4108527131782946,0.412347002590905
fixed_A1,45,0,amplitude_noise,5,0.4728682170542635,0.4721254355400697
fixed_A2,45,0,amplitude_noise,5,0.37209302325581395,0.36591264760278847
fixed_A3,45,0,amplitude_noise,5,0.3178294573643411,0.3141157491429724
fixed_A5,45,0,amplitude_noise,5,0.3488372093023256,0.3454818454818455
fixed_A6,45,0,amplitude_noise,5,0.2868217054263566,0.28235833629878165
fixed_A7,45,0,amplitude_noise,5,0.4883720930232558,0.48326275458761847
fixed_A8,45,0,amplitude_noise,5,0.36434108527131787,0.36368300129040376
fixed_A9,45,0,amplitude_noise,5,0.4108527131782946,0.41111111111111115
oracle,45,0,amplitude_noise,5,0.9922480620155039,0.9922470137480279
perturbation_label,45,0,amplitude_noise,5,0.4728682170542635,0.4721254355400697
fixed_A0,45,0,channel_dropout,0.1,0.3798449612403101,0.2852664576802508
fixed_A1,45,0,channel_dropout,0.1,0.4728682170542635,0.47309586964759376
fixed_A2,45,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,45,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A5,45,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,45,0,channel_dropout,0.1,0.3565891472868217,0.21310350741788872
fixed_A7,45,0,channel_dropout,0.1,0.42635658914728686,0.39665889665889664
fixed_A8,45,0,channel_dropout,0.1,0.3953488372093023,0.3161416868581977
fixed_A9,45,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,45,0,channel_dropout,0.1,1.0,1.0
perturbation_label,45,0,channel_dropout,0.1,0.42635658914728686,0.39665889665889664
fixed_A0,45,0,channel_dropout,0.2,0.27906976744186046,0.23184924894775458
fixed_A1,45,0,channel_dropout,0.2,0.44961240310077516,0.44139100393690356
fixed_A2,45,0,channel_dropout,0.2,0.3798449612403101,0.3001351430753863
fixed_A3,45,0,channel_dropout,0.2,0.3565891472868217,0.22303030303030302
fixed_A5,45,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,45,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,45,0,channel_dropout,0.2,0.42635658914728686,0.4155562113362625
fixed_A8,45,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,45,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,45,0,channel_dropout,0.2,1.0,1.0
perturbation_label,45,0,channel_dropout,0.2,0.44961240310077516,0.44139100393690356
fixed_A0,45,0,channel_dropout,0.3,0.34108527131782945,0.18344226579520695
fixed_A1,45,0,channel_dropout,0.3,0.44961240310077516,0.4422542531076323
fixed_A2,45,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,45,0,channel_dropout,0.3,0.3798449612403101,0.290294246815986
fixed_A5,45,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,45,0,channel_dropout,0.3,0.34108527131782945,0.2693160597572362
fixed_A7,45,0,channel_dropout,0.3,0.3953488372093023,0.38231780167264034
fixed_A8,45,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A9,45,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,45,0,channel_dropout,0.3,0.9689922480620154,0.9689250225835592
perturbation_label,45,0,channel_dropout,0.3,0.44961240310077516,0.4422542531076323
fixed_A0,45,0,graph_perturbation,0.1,0.46511627906976744,0.4666990584303246
fixed_A1,45,0,graph_perturbation,0.1,0.45736434108527124,0.4563745356298548
fixed_A2,45,0,graph_perturbation,0.1,0.4108527131782946,0.410323312535451
fixed_A3,45,0,graph_perturbation,0.1,0.34108527131782945,0.1950354609929078
fixed_A5,45,0,graph_perturbation,0.1,0.37209302325581395,0.29457364341085274
fixed_A6,45,0,graph_perturbation,0.1,0.48062015503875966,0.47988614800759016
fixed_A7,45,0,graph_perturbation,0.1,0.4651162790697674,0.46057997818561197
fixed_A8,45,0,graph_perturbation,0.1,0.503875968992248,0.49974977165988405
fixed_A9,45,0,graph_perturbation,0.1,0.49612403100775193,0.4925874131896785
oracle,45,0,graph_perturbation,0.1,0.8992248062015503,0.8976992622062244
perturbation_label,45,0,graph_perturbation,0.1,0.46511627906976744,0.4666990584303246
fixed_A0,45,0,graph_perturbation,0.2,0.46511627906976744,0.4666990584303246
fixed_A1,45,0,graph_perturbation,0.2,0.45736434108527124,0.4563745356298548
fixed_A2,45,0,graph_perturbation,0.2,0.4108527131782946,0.410323312535451
fixed_A3,45,0,graph_perturbation,0.2,0.3333333333333333,0.18017322699596947
fixed_A5,45,0,graph_perturbation,0.2,0.4108527131782946,0.32513170498084293
fixed_A6,45,0,graph_perturbation,0.2,0.48062015503875966,0.47988614800759016
fixed_A7,45,0,graph_perturbation,0.2,0.4573643410852713,0.45600469701497914
fixed_A8,45,0,graph_perturbation,0.2,0.4883720930232558,0.4853812459511521
fixed_A9,45,0,graph_perturbation,0.2,0.49612403100775193,0.4925874131896785
oracle,45,0,graph_perturbation,0.2,0.8992248062015503,0.8976992622062244
perturbation_label,45,0,graph_perturbation,0.2,0.46511627906976744,0.4666990584303246
fixed_A0,45,0,graph_perturbation,0.3,0.46511627906976744,0.4666990584303246
fixed_A1,45,0,graph_perturbation,0.3,0.45736434108527124,0.4563745356298548
fixed_A2,45,0,graph_perturbation,0.3,0.4108527131782946,0.410323312535451
fixed_A3,45,0,graph_perturbation,0.3,0.34108527131782945,0.1827928406875775
fixed_A5,45,0,graph_perturbation,0.3,0.4108527131782946,0.3288151715118007
fixed_A6,45,0,graph_perturbation,0.3,0.48062015503875966,0.47988614800759016
fixed_A7,45,0,graph_perturbation,0.3,0.46511627906976744,0.4653249372350496
fixed_A8,45,0,graph_perturbation,0.3,0.48062015503875966,0.478125587878166
fixed_A9,45,0,graph_perturbation,0.3,0.4883720930232558,0.48684130611983956
oracle,45,0,graph_perturbation,0.3,0.8992248062015503,0.8976992622062244
perturbation_label,45,0,graph_perturbation,0.3,0.46511627906976744,0.4666990584303246
fixed_A0,45,1,clean,clean,0.4603174603174603,0.46003256003256005
fixed_A1,45,1,clean,clean,0.4682539682539682,0.46242656449553005
fixed_A2,45,1,clean,clean,0.4523809523809524,0.4494650205761317
fixed_A3,45,1,clean,clean,0.3412698412698412,0.34130932878462894
fixed_A5,45,1,clean,clean,0.45238095238095233,0.44502923976608183
fixed_A6,45,1,clean,clean,0.5079365079365079,0.50516497228302
fixed_A7,45,1,clean,clean,0.4682539682539683,0.46256494264202414
fixed_A8,45,1,clean,clean,0.5,0.498328446907429
fixed_A9,45,1,clean,clean,0.5,0.498328446907429
oracle,45,1,clean,clean,0.9206349206349206,0.9205192864481181
perturbation_label,45,1,clean,clean,0.4603174603174603,0.46003256003256005
fixed_A0,45,1,amplitude_noise,20,0.4761904761904761,0.47396790271334743
fixed_A1,45,1,amplitude_noise,20,0.4761904761904762,0.46930566930566925
fixed_A2,45,1,amplitude_noise,20,0.29365079365079366,0.29018012638702295
